"","시장구분","종목코드","종목명","산업분류","현재가(종가)","전일대비","시가총액(원)"
"1018","코스닥","026150","특수건설","건설",7910,-40,120272483380
"1019","코스닥","025950","동신건설","건설",5600,10,4.704e+10
"1020","코스닥","021320","KCC건설","건설",6070,10,1.29898e+11
"1021","코스닥","017000","신원종합개발","건설",3215,35,32368706805
"1022","코스닥","016250","이테크건설","건설",81000,-5000,2.268e+11
"1023","코스닥","013120","동원개발","건설",3535,20,321006633500
"1024","코스닥","011560","세보엠이씨","건설",4710,70,49596300000
"1025","코스닥","011370","서한","건설",1000,11,100894865000
"1026","코스닥","002290","삼일기업공사","건설",2860,20,3.5464e+10
"1027","코스닥","001840","이화공영","건설",5660,20,112100601600
"1028","코스닥","131100","스카이이앤엠","유통",2445,55,71562910380
"1029","코스닥","308100","까스텔바작","유통",11050,1050,72893535000
"1030","코스닥","121440","골프존뉴딘홀딩스","유통",3560,595,152499072080
"1031","코스닥","109960","에이프로젠 H&G","유통",1140,263,203712547380
"1032","코스닥","080440","에스제이케이","유통",498,0,6636328080
"1033","코스닥","066910","손오공","유통",2080,40,55944014880
"1034","코스닥","065660","안트로젠","유통",36500,450,320297610500
"1035","코스닥","060560","홈센타홀딩스","유통",1155,-15,98305534635
"1036","코스닥","057880","필로시스헬스케어","유통",1550,20,72079536850
"1037","코스닥","043710","서울리거","유통",1365,45,46553808210
"1038","코스닥","035080","인터파크홀딩스","유통",1720,35,1.0062e+11
"1039","코스닥","033290","코웰패션","유통",5300,10,469051240200
"1040","코스닥","290720","푸드나무","유통",24000,-450,163344816000
"1041","코스닥","064800","젬백스링크","유통",1050,40,77555917950
"1042","코스닥","106190","하이텍팜","유통",10300,100,73014454600
"1043","코스닥","064090","에프앤리퍼블릭","유통",523,1,39958198407
"1044","코스닥","058530","슈펙스비앤피","유통",319,2,35212587234
"1045","코스닥","048910","대원미디어","유통",7100,510,89310516600
"1046","코스닥","036030","KTH","유통",5790,360,206789977380
"1047","코스닥","025870","신라에스지","유통",9350,260,3.74e+10
"1048","코스닥","950170","JTC","유통",5010,-20,175377640170
"1049","코스닥","091990","셀트리온헬스케어","유통",86400,1400,13051837929600
"1050","코스닥","250000","보라티알","유통",7540,710,50900526820
"1051","코스닥","066430","와이오엠","유통",2075,-65,30778985450
"1052","코스닥","056730","포스링크","유통",1460,0,67399247280
"1053","코스닥","051390","YW","유통",3655,25,41503870040
"1054","코스닥","044960","이글벳","유통",7160,310,90515882280
"1055","코스닥","038530","골드퍼시픽","유통",2200,0,74489709800
"1056","코스닥","032980","바이온","유통",1120,55,62402998560
"1057","코스닥","019660","글로본","유통",2850,0,82886937600
"1058","코스닥","004590","한국가구","유통",4205,10,6.3075e+10
"1059","코스닥","215480","토박스코리아","유통",1170,70,47881579590
"1060","코스닥","219550","MP한강","유통",808,0,45919666160
"1061","코스닥","140070","서플러스글로벌","유통",1725,55,63804300000
"1062","코스닥","220630","해마로푸드서비스","유통",2800,190,271044737600
"1063","코스닥","141020","포티스","유통",108,0,18839533608
"1064","코스닥","007720","대명소노시즌","유통",1250,40,126000562500
"1065","코스닥","142210","유니트론텍","유통",5890,0,62739437730
"1066","코스닥","214450","파마리서치프로덕트","유통",41800,2200,402435477400
"1067","코스닥","074430","아미노로직스","유통",1630,15,143157755720
"1068","코스닥","037370","EG","유통",7320,-40,5.49e+10
"1069","코스닥","039980","리노스","유통",1415,25,58779957490
"1070","코스닥","108790","인터파크","유통",4180,40,138589906400
"1071","코스닥","159580","제로투세븐","유통",8310,30,166471205160
"1072","코스닥","032685","소프트센우","유통",41950,3450,5992851150
"1073","코스닥","032680","소프트센","유통",2275,230,76384947275
"1074","코스닥","038620","위즈코프","유통",954,21,37044556488
"1075","코스닥","031860","엔에스엔","유통",2140,130,70119175800
"1076","코스닥","016920","카스","유통",1405,45,32030684200
"1077","코스닥","131220","대한과학","유통",5730,-10,42714227700
"1078","코스닥","900100","뉴프라이드","유통",717,0,74162628276
"1079","코스닥","065650","메디프론","유통",3320,0,120225533200
"1080","코스닥","060280","큐렉소","유통",4495,295,149940852235
"1081","코스닥","065150","MP그룹","유통",1315,0,106263055205
"1082","코스닥","067990","도이치모터스","유통",6670,30,187009091150
"1083","코스닥","099220","SDN","유통",2210,20,102334447800
"1084","코스닥","036620","버추얼텍","유통",684,1,38865674808
"1085","코스닥","036180","에이프런티어","유통",1205,0,21208410905
"1086","코스닥","043090","큐브앤컴퍼니","유통",2300,0,70115621900
"1087","코스닥","065170","넥스트BT","유통",2105,35,131685004685
"1088","코스닥","063170","서울옥션","유통",4405,180,74521587500
"1089","코스닥","069920","아이에스이커머스","유통",3745,-5,96719725690
"1090","코스닥","039740","한국정보공학","유통",2840,40,22772247480
"1091","코스닥","024950","삼천리자전거","유통",5610,270,74464766970
"1092","코스닥","093520","매커스","유통",3480,80,56247560160
"1093","코스닥","038070","서린바이오","유통",11600,50,92807841600
"1094","코스닥","033320","제이씨현시스템","유통",4055,185,77509021760
"1095","코스닥","032940","원익","유통",3215,25,58491234450
"1096","코스닥","050120","라이브플렉스","유통",770,7,63977956350
"1097","코스닥","060590","씨티씨바이오","유통",7730,-90,149270335060
"1098","코스닥","051380","피씨디렉트","유통",8120,180,62268512320
"1099","코스닥","013990","아가방컴퍼니","유통",3300,10,108528868800
"1100","코스닥","051500","CJ프레시웨이","유통",20150,2300,239212457900
"1101","코스닥","032190","다우데이타","유통",8100,40,3.1023e+11
"1102","코스닥","031330","에스에이엠티","유통",1995,55,199490158665
"1103","코스닥","024060","흥구석유","유통",7820,-50,1.173e+11
"1104","코스닥","019010","베뉴지","유통",1380,60,6.6516e+10
"1105","코스닥","016670","포비스티앤씨","유통",1665,30,72026891010
"1106","코스닥","014190","원익큐브","유통",1395,20,49382868870
"1107","코스닥","012700","리드코프","유통",5240,100,138577747400
"1108","코스닥","006730","서부T&D","유통",5800,310,337214575200
"1109","코스닥","000440","중앙에너비스","유통",8940,-60,55670542200
"1110","코스닥","217620","디딤","숙박·음식",1595,60,59018038475
"1111","코스닥","124560","태웅로직스","운송",4515,35,79689750000
"1112","코스닥","052300","W홀딩컴퍼니","운송",345,35,69017949315
"1113","코스닥","032280","삼일","운송",1820,10,29508733800
"1114","코스닥","024800","유성티엔에스","운송",2490,55,67761814200
"1115","코스닥","003100","선광","운송",14500,300,9.57e+10
"1116","코스닥","347140","케이프이에스제4호","금융",2010,0,6048090000
"1117","코스닥","340350","SK6호스팩","금융",1995,0,11391450000
"1118","코스닥","344050","신영스팩6호","금융",1990,0,8566950000
"1119","코스닥","335870","IBKS제12호스팩","금융",2025,10,6.318e+09
"1120","코스닥","337450","SK5호스팩","금융",2000,5,8.62e+09
"1121","코스닥","335890","IBKS제11호스팩","금융",2020,0,9675800000
"1122","코스닥","336060","유안타제5호스팩","금융",1995,-5,11830350000
"1123","코스닥","190650","코리아에셋투자증권","금융",6700,250,42799600000
"1124","코스닥","333430","미래에셋대우스팩4호","금융",1995,-5,8758050000
"1125","코스닥","332710","하나금융14호스팩","금융",2015,0,8886150000
"1126","코스닥","333050","신한제6호스팩","금융",2005,5,10045050000
"1127","코스닥","332290","대신밸런스제7호스팩","금융",2010,20,10462050000
"1128","코스닥","331380","유진스팩5호","금융",2000,-10,8.02e+09
"1129","코스닥","330990","케이비제19호스팩","금융",2005,0,8623505000
"1130","코스닥","329560","상상인이안제2호스팩","금융",1995,0,7680750000
"1131","코스닥","328380","미래에셋대우스팩3호","금융",2000,0,1.2964e+10
"1132","코스닥","323940","케이비제18호스팩","금융",2000,0,1.5644e+10
"1133","코스닥","323280","신영스팩5호","금융",2000,0,7.01e+09
"1134","코스닥","323230","신한제5호스팩","금융",2020,0,8706200000
"1135","코스닥","322780","DB금융스팩7호","금융",2005,-15,9122750000
"1136","코스닥","321260","유진스팩4호","금융",2000,0,6.98e+09
"1137","코스닥","307930","컴퍼니케이","금융",6560,350,102401600000
"1138","코스닥","319400","엔에이치스팩14호","금융",1990,-5,17153800000
"1139","코스닥","317320","한화에스비아이스팩","금융",2650,40,1.1554e+10
"1140","코스닥","317240","하이제4호스팩","금융",2015,-5,8.866e+09
"1141","코스닥","317030","케이비17호스팩","금융",2015,-15,11003915000
"1142","코스닥","313750","유안타제4호스팩","금융",2000,-5,9.3e+09
"1143","코스닥","100790","미래에셋벤처투자","금융",3080,425,141682534840
"1144","코스닥","053580","웹케시","금융",47450,500,320935429750
"1145","코스닥","311270","키움제5호스팩","금융",2015,5,7.254e+09
"1146","코스닥","310840","엔에이치스팩13호","금융",2015,5,6891300000
"1147","코스닥","310200","애니플러스","금융",1440,5,40201112160
"1148","코스닥","310870","한국제8호스팩","금융",2020,10,6908400000
"1149","코스닥","309930","삼성머스트스팩3호","금융",2090,-10,9593100000
"1150","코스닥","307750","대신밸런스제6호스팩","금융",2010,0,10070100000
"1151","코스닥","307870","상상인이안1호스팩","금융",2000,0,9.5e+09
"1152","코스닥","307070","SK4호스팩","금융",2020,0,10423200000
"1153","코스닥","307280","교보8호스팩","금융",2025,0,7.533e+09
"1154","코스닥","307160","하나머스트제6호스팩","금융",2035,5,9340650000
"1155","코스닥","900340","윙입푸드","금융",1755,25,84193366140
"1156","코스닥","027360","아주IB투자","금융",1270,50,150766843500
"1157","코스닥","293580","나우IB","금융",4870,180,46167600000
"1158","코스닥","299170","IBKS제10호스팩","금융",2025,0,8768250000
"1159","코스닥","291230","삼성스팩2호","금융",2005,5,15137750000
"1160","코스닥","289080","SV인베스트먼트","금융",3335,0,177535390000
