"","종목코드","종목명","시장구분","산업분류","현재가.종가.","전일대비","시가총액.원.","일자","관리여부","종가","EPS","PER","BPS","PBR","주당배당금","배당수익률","게시물..일련번호","총카운트"
"748","086890","이수앱지스","코스닥","제약",5830,120,155225452360,"2019-06-07","-",7250,"-","-","2,244","3.23",0,0,718,NA
"749","004310","현대약품","코스피","의약품",4850,605,1.552e+11,"2019-06-07","-",4635,"33","140.45","3,344","1.39",45,0.97,1557,NA
"750","004970","신라교역","코스피","어업",9690,220,1.5504e+11,"2019-06-07","-",14350,"2,525","5.68","31,862","0.45",500,3.48,1586,NA
"751","054620","APS홀딩스","코스닥","금융",7600,140,154996079600,"2019-06-07","-",4000,"64","62.5","11,083","0.36",0,0,474,NA
"752","189300","인텔리안테크","코스닥","일반전기전자",20550,-450,154957316100,"2019-06-07","-",29900,"1,319","22.67","10,286","2.91",100,0.33,1048,NA
"753","256940","케이피에스","코스닥","IT H/W",36150,-450,154925524500,"2019-06-07","-",13200,"1,594","8.28","7,224","1.83",100,0.76,1225,NA
"754","041920","메디아나","코스닥","의료·정밀기기",17900,150,154843878400,"2019-06-07","-",7460,"378","19.74","5,715","1.31",0,0,320,NA
"755","255440","야스","코스닥","IT H/W",11850,100,154737300000,"2019-06-07","-",20500,"2,776","7.38","10,748","1.91",500,2.44,1222,NA
"756","083660","CSA 코스믹","코스닥","화학",4170,0,154590427650,"2019-06-07","관리종목",4170,"-","-","1,196","3.49",0,0,695,NA
"757","051160","지어소프트","코스닥","IT S/W & SVC",10600,-100,154490283000,"2019-06-07","-",7670,"67","114.48","579","13.25",0,0,417,NA
"758","090350","노루페인트","코스피","화학",7710,430,1.542e+11,"2019-06-07","-",7770,"623","12.47","15,042","0.52",250,3.22,2055,NA
"759","009160","SIMPAC","코스피","기계",2355,45,154086510180,"2019-06-07","-",3170,"1,678","1.89","6,649","0.48",60,1.89,1714,NA
"760","084010","대한제강","코스피","철강금속",6250,100,154042087500,"2019-06-07","-",7810,"-","-","17,655","0.44",150,1.92,2040,NA
"761","001790","대한제당","코스피","음식료품",17150,50,153829634700,"2019-06-07","-",20100,"1,124","17.88","46,941","0.43",550,2.74,1435,NA
"762","002170","삼양통상","코스피","기타제조",51100,800,1.533e+11,"2019-06-07","-",65000,"8,445","7.7","97,614","0.67",750,1.15,1449,NA
"763","251370","와이엠티","코스닥","화학",20700,-100,153287640000,"2019-06-07","-",19350,"992","19.51","8,617","2.25",0,0,1214,NA
"764","053610","프로텍","코스닥","IT H/W",13900,250,1.529e+11,"2019-06-07","-",21550,"2,904","7.42","17,497","1.23",300,1.39,456,NA
"765","011930","신성이엔지","코스피","전기전자",880,2,152882562800,"2019-06-07","-",1175,"76","15.46","660","1.78",0,0,1784,NA
"766","121440","골프존뉴딘홀딩스","코스닥","유통",3560,595,152499072080,"2019-06-07","-",3740,"-","-","11,313","0.33",117,3.13,900,NA
"767","036200","유니셈","코스닥","IT H/W",4940,115,151481261620,"2019-06-07","-",4970,"763","6.51","3,536","1.41",60,1.21,241,NA
"768","000680","LS네트웍스","코스피","유통업",1920,25,151301790720,"2019-06-07","-",3185,"222","14.35","8,096","0.39",0,0,1367,NA
"769","011150","CJ씨푸드","코스피","음식료품",4210,200,151268554330,"2019-06-07","-",2835,"60","47.25","1,710","1.66",0,0,1764,NA
"770","001530","DI동일","코스피","유통업",61300,2200,151141831700,"2019-06-07","-",86000,"14","6,142.86","198,666","0.43",1500,1.74,1419,NA
"771","027360","아주IB투자","코스닥","금융",1270,50,150766843500,"2019-06-07","-",1250,"107","11.68","1,313","0.95",25,2,155,NA
"772","019210","와이지-원","코스닥","금속",4930,70,150728927670,"2019-06-07","-",9440,"717","13.17","10,518","0.9",200,2.12,86,NA
"773","097955","CJ제일제당 우","코스피","음식료품",113500,6000,150663645500,"2019-06-07","-",124500,"-","-","-","-",3550,2.85,2079,NA
"774","030960","양지사","코스닥","출판·매체복제",9420,160,150531600000,"2019-06-07","-",10800,"190","56.84","4,179","2.58",50,0.46,169,NA
"775","142760","바이오리더스","코스닥","기타서비스",7830,90,150222660750,"2019-06-07","-",11000,"-","-","1,472","7.47",0,0,978,NA
"776","060280","큐렉소","코스닥","유통",4495,295,149940852235,"2019-06-07","-",6480,"-","-","2,099","3.09",0,0,514,NA
"777","060590","씨티씨바이오","코스닥","유통",7730,-90,149270335060,"2019-06-07","-",7660,"-","-","4,499","1.7",0,0,523,NA
"778","282690","동아타이어","코스피","화학",10850,100,149003212750,"2019-06-07","-",13450,"1,178","11.42","24,769","0.54",300,2.23,2189,NA
"779","009155","삼성전기우","코스피","전기전자",51200,1000,148837580800,"2019-06-07","-",41850,"-","-","-","-",1050,2.51,1713,NA
"780","065130","탑엔지니어링","코스닥","기계·장비",9310,320,148738952670,"2019-06-07","-",10200,"1,169","8.73","10,788","0.95",100,0.98,547,NA
"781","052330","코텍","코스닥","IT H/W",9550,120,148736971600,"2019-06-07","-",14200,"2,357","6.02","18,607","0.76",400,2.82,431,NA
"782","047820","초록뱀","코스닥","오락·문화",1725,15,148727076375,"2019-06-07","-",1430,"-","-","838","1.71",0,0,382,NA
"783","012030","DB","코스피","서비스업",739,-1,148667536487,"2019-06-07","-",969,"-","-","684","1.42",0,0,1785,NA
"784","264450","유비쿼스","코스닥","IT H/W",28950,-150,148338497250,"2019-06-07","-",46600,"2,906","16.04","15,630","2.98",600,1.29,1250,NA
"785","191420","테고사이언스","코스닥","제약",18300,600,147967102200,"2019-06-07","-",29900,"-","-","5,781","5.17",0,0,1054,NA
"786","214430","아이쓰리시스템","코스닥","일반전기전자",20700,1000,147109932000,"2019-06-07","-",20300,"1,408","14.42","9,961","2.04",270,1.33,1112,NA
"787","004960","한신공영","코스피","건설업",12700,200,146947915400,"2019-06-07","-",18150,"14,178","1.28","37,954","0.48",375,2.07,1585,NA
"788","067170","오텍","코스닥","운송장비·부품",9500,0,146220247500,"2019-06-07","-",13650,"995","13.72","9,029","1.51",100,0.73,587,NA
"789","049180","셀루메드","코스닥","제약",5980,0,145526284020,"2019-06-07","-",8190,"-","-","1,292","6.34",0,0,397,NA
"790","048550","SM C&C","코스닥","통신방송서비스",1545,10,145324285170,"2019-06-07","-",1830,"-","-","1,196","1.53",0,0,389,NA
"791","045520","크린앤사이언스","코스닥","기계·장비",22350,350,1.45275e+11,"2019-06-07","-",23000,"1,098","20.95","5,649","4.07",150,0.65,363,NA
"792","037460","삼지전자","코스닥","IT H/W",8890,60,145071660580,"2019-06-07","-",12500,"864","14.47","11,495","1.09",140,1.12,267,NA
"793","067310","하나마이크론","코스닥","IT H/W",4950,610,145061220150,"2019-06-07","-",4400,"63","69.84","5,893","0.75",60,1.36,590,NA
"794","100590","머큐리","코스닥","일반전기전자",9810,-20,144830916000,"2019-06-07","-",11850,"1,112","10.66","4,600","2.58",0,0,818,NA
"795","090360","로보스타","코스닥","기계·장비",14850,300,144787500000,"2019-06-07","-",23200,"-","-","10,541","2.2",50,0.22,744,NA
"796","009270","신원","코스피","섬유의복",1700,5,144572248300,"2019-06-07","-",2080,"-","-","2,389","0.87",0,0,1719,NA
"797","094480","갤럭시아컴즈","코스닥","IT S/W & SVC",3680,80,144365803840,"2019-06-07","-",3695,"133","27.78","2,146","1.72",35,0.95,776,NA
"798","102120","어보브반도체","코스닥","IT H/W",8240,10,143867540720,"2019-06-07","-",7270,"497","14.63","4,517","1.61",90,1.24,834,NA
"799","054950","제이브이엠","코스닥","기계·장비",22700,850,143711611600,"2019-06-07","-",41350,"1,353","30.56","19,455","2.13",350,0.85,482,NA
"800","074430","아미노로직스","코스닥","유통",1630,15,143157755720,"2019-06-07","-",1900,"91","20.88","606","3.14",0,0,637,NA
"801","065060","지엔코","코스닥","섬유·의류",1460,55,143091744240,"2019-06-07","-",1350,"-","-","1,178","1.15",0,0,546,NA
"802","054670","대한뉴팜","코스닥","제약",9950,350,142831454000,"2019-06-07","-",13350,"174","76.72","3,001","4.45",0,0,476,NA
"803","005680","삼영전자","코스피","전기전자",7140,70,1.428e+11,"2019-06-07","-",11600,"757","15.32","24,024","0.48",250,2.16,1616,NA
"804","037070","파세코","코스닥","일반전기전자",10200,880,1.428e+11,"2019-06-07","-",11300,"340","33.24","4,998","2.26",200,1.77,260,NA
"805","044820","코스맥스비티아이","코스피","금융업",14850,500,142618226850,"2019-06-07","-",18500,"994","18.61","31,133","0.59",140,0.76,1969,NA
"806","299900","위지윅스튜디오","코스닥","오락·문화",4745,115,142439447995,"2019-06-07","-",20200,"772","26.17","5,014","4.03",0,0,1297,NA
"807","054800","아이디스홀딩스","코스닥","기타서비스",13750,-200,142281645000,"2019-06-07","-",13500,"2,432","5.55","21,351","0.63",200,1.48,478,NA
"808","206560","덱스터","코스닥","오락·문화",5610,290,142203042960,"2019-06-07","-",8200,"121","67.77","2,564","3.2",0,0,1092,NA
"809","003555","LG우","코스피","금융업",42850,200,142033909450,"2019-06-07","-",45850,"-","-","-","-",2050,4.47,1526,NA
"810","033160","엠케이전자","코스닥","IT H/W",6510,200,141968055390,"2019-06-07","-",8580,"1,177","7.29","13,695","0.63",100,1.17,201,NA
"811","100790","미래에셋벤처투자","코스닥","금융",3080,425,141682534840,"2019-06-07","-",6210,"729","8.52","4,556","1.36",0,0,821,NA
"812","060230","이그잭스","코스닥","IT H/W",1900,15,141601710400,"2019-06-07","-",1860,"-","-","640","2.91",0,0,510,NA
"813","001780","알루코","코스피","철강금속",1900,50,141595793800,"2019-06-07","-",2945,"26","113.27","2,743","1.07",25,0.85,1434,NA
"814","013580","계룡건설","코스피","건설업",15850,350,141554875950,"2019-06-07","-",27100,"10,423","2.6","43,825","0.62",500,1.85,1805,NA
"815","095340","ISC","코스닥","IT H/W",10000,100,141425080000,"2019-06-07","-",8030,"1,010","7.95","11,913","0.67",150,1.87,785,NA
"816","053950","경남제약","코스닥","제약",8290,690,141373199980,"2019-06-07","관리종목",17200,"327","52.6","2,351","7.32",0,0,461,NA
"817","073560","우리손에프앤지","코스닥","음식료·담배",2040,15,141244791720,"2019-06-07","-",2700,"391","6.91","2,602","1.04",25,0.93,634,NA
"818","043370","평화정공","코스닥","운송장비·부품",6700,190,1.407e+11,"2019-06-07","-",8390,"2,135","3.93","25,862","0.32",160,1.91,344,NA
"819","004150","한솔홀딩스","코스피","금융업",2980,10,140607363420,"2019-06-07","-",4640,"-","-","8,673","0.53",0,0,1551,NA
"820","109820","진매트릭스","코스닥","기타서비스",7430,-20,140467909580,"2019-06-07","-",3490,"-","-","676","5.16",0,0,862,NA
"821","128820","대성산업","코스피","유통업",3100,90,140229981800,"2019-06-07","-",5000,"-","-","10,526","0.48",0,0,2116,NA
"822","043610","지니뮤직","코스닥","IT S/W & SVC",2405,30,139767628390,"2019-06-07","-",4010,"116","34.57","2,502","1.6",0,0,346,NA
"823","139670","키네마스터","코스닥","IT S/W & SVC",10300,50,139526962100,"2019-06-07","-",11350,"-","-","1,762","6.44",0,0,966,NA
"824","131290","티에스이","코스닥","IT H/W",12600,400,139374005400,"2019-06-07","-",8250,"1,231","6.7","13,442","0.61",200,2.42,943,NA
"825","004250","NPC","코스피","화학",3795,150,139352400000,"2019-06-07","-",3715,"282","13.17","6,215","0.6",95,2.56,1554,NA
"826","030210","KTB투자증권","코스피","금융업",2300,90,138722411600,"2019-06-07","-",2965,"411","7.21","7,360","0.4",0,0,1919,NA
"827","004540","깨끗한나라","코스피","종이목재",3725,75,138721581425,"2019-06-07","-",2500,"-","-","4,593","0.54",0,0,1568,NA
"828","108790","인터파크","코스닥","유통",4180,40,138589906400,"2019-06-07","-",5540,"-","-","4,712","1.18",100,1.81,857,NA
"829","065680","우주일렉트로","코스닥","IT H/W",13950,-250,138582369000,"2019-06-07","-",9420,"77","122.34","18,162","0.52",150,1.59,562,NA
"830","012700","리드코프","코스닥","유통",5240,100,138577747400,"2019-06-07","-",5630,"1,203","4.68","12,465","0.45",150,2.66,55,NA
"831","066310","큐에스아이","코스닥","IT H/W",16700,150,138246441000,"2019-06-07","-",6240,"-","-","6,219","1",20,0.32,570,NA
"832","002795","아모레G우","코스피","화학",21450,450,138218866500,"2019-06-07","-",26600,"-","-","-","-",315,1.18,1482,NA
"833","005389","현대차3우B","코스피","운수장비",56900,700,138195021500,"2019-06-07","-",75000,"-","-","-","-",4050,5.4,1607,NA
"834","100700","세운메디칼","코스닥","제약",3150,45,1.3797e+11,"2019-06-07","-",3580,"223","16.05","1,971","1.82",50,1.4,820,NA
"835","007660","이수페타시스","코스피","전기전자",3335,5,137630107330,"2019-06-07","-",4915,"-","-","4,303","1.14",70,1.42,1682,NA
"836","039570","HDC아이콘트롤스","코스피","건설업",8340,220,137276400000,"2019-06-07","-",9880,"1,473","6.71","12,614","0.78",350,3.54,1962,NA
"837","260930","씨티케이코스메틱스","코스닥","화학",13550,900,137155146050,"2019-06-07","-",21400,"796","26.88","16,645","1.29",200,0.93,1233,NA
"838","118990","모트렉스","코스닥","운송장비·부품",3775,165,137004500825,"2019-06-07","-",3700,"53","69.81","4,503","0.82",0,0,893,NA
"839","085370","루트로닉","코스닥","의료·정밀기기",5350,140,136961144900,"2019-06-07","-",9070,"-","-","5,003","1.81",0,0,704,NA
"840","290380","대유","코스닥","화학",15100,200,136691240000,"2019-06-07","-",13450,"838","16.05","6,724","2",220,1.64,1283,NA
"841","042370","비츠로테크","코스닥","금융",6090,100,136135086570,"2019-06-07","-",5760,"401","14.36","6,198","0.93",50,0.87,326,NA
"842","096630","에스코넥","코스닥","IT H/W",2085,135,136079034540,"2019-06-07","-",1810,"173","10.46","1,470","1.23",0,0,796,NA
"843","005430","한국공항","코스피","운수창고업",42900,150,135836629500,"2019-06-07","-",47950,"6,159","7.79","100,784","0.48",1000,2.09,1610,NA
"844","016610","DB금융투자","코스피","금융업",3200,90,135828444800,"2019-06-07","-",5000,"1,312","3.81","15,495","0.32",250,5,1841,NA
"845","002720","국제약품","코스피","의약품",7380,250,135795837600,"2019-06-07","-",4585,"126","36.39","3,735","1.23",30,0.65,1476,NA
"846","121600","나노신소재","코스닥","화학",12500,300,135604162500,"2019-06-07","-",19650,"717","27.41","8,132","2.42",140,0.71,901,NA
"847","005945","NH투자증권우","코스피","금융업",7170,180,135304840560,"2019-06-07","-",9140,"-","-","-","-",550,6.02,1633,NA
"848","061040","알에프텍","코스닥","IT H/W",6150,60,135277946100,"2019-06-07","-",6540,"353","18.53","6,378","1.03",0,0,526,NA
"849","015590","큐로","코스피","기계",843,29,133715390442,"2019-06-07","-",890,"-","-","558","1.59",0,0,1830,NA
"850","000390","삼화페인트","코스피","화학",5050,40,133515692550,"2019-06-07","-",5460,"32","170.62","10,625","0.51",125,2.29,1352,NA
"851","005090","삼광글라스","코스피","비금속광물",27500,-300,133496495000,"2019-06-07","-",38200,"-","-","57,464","0.66",750,1.96,1594,NA
"852","090470","제이스텍","코스닥","IT H/W",9140,-30,133423965120,"2019-06-07","-",11750,"557","21.1","8,894","1.32",100,0.85,747,NA
"853","049960","쎌바이오텍","코스닥","제약",14150,300,1.3301e+11,"2019-06-07","-",21750,"2,583","8.42","11,237","1.94",600,2.76,407,NA
"854","078000","텔코웨어","코스피","서비스업",13700,-250,132927072200,"2019-06-07","-",17100,"1,127","15.17","11,412","1.5",650,3.8,2025,NA
"855","171120","라이온켐텍","코스닥","화학",7030,-190,132821839280,"2019-06-07","-",8360,"104","80.38","5,568","1.5",200,2.39,1019,NA
"856","077360","덕산하이메탈","코스닥","일반전기전자",5840,100,132676045840,"2019-06-07","-",5610,"609","9.21","8,535","0.66",0,0,644,NA
"857","053590","한국테크놀로지","코스닥","기계·장비",1575,0,132627001500,"2019-06-07","-",1425,"-","-","319","4.47",0,0,455,NA
"858","027740","마니커","코스피","음식료품",836,21,132483088584,"2019-06-07","-",1245,"-","-","649","1.92",0,0,1907,NA
"859","248170","샘표식품","코스피","음식료품",29000,550,132480294000,"2019-06-07","-",30100,"3,940","7.64","28,830","1.04",200,0.66,2171,NA
"860","110990","디아이티","코스닥","IT H/W",7000,120,1.323e+11,"2019-06-07","-",8840,"455","19.43","8,619","1.03",120,1.36,867,NA
"861","101140","비티원","코스피","유통업",3335,0,132271405985,"2019-06-07","-",3745,"73","51.3","805","4.65",0,0,2084,NA
"862","001250","GS글로벌","코스피","유통업",1600,50,132054022400,"2019-06-07","-",2665,"249","10.7","4,636","0.57",25,0.94,1396,NA
"863","003960","사조대림","코스피","음식료품",14400,850,131968324800,"2019-06-07","-",21550,"1,659","12.99","37,327","0.58",150,0.7,1542,NA
"864","102280","쌍방울","코스피","섬유의복",946,9,131834207142,"2019-06-07","-",1020,"-","-","1,580","0.65",0,0,2087,NA
"865","015890","태경산업","코스피","화학",4510,80,131821662500,"2019-06-07","-",6440,"584","11.03","7,769","0.83",220,3.42,1833,NA
"866","065170","넥스트BT","코스닥","유통",2105,35,131685004685,"2019-06-07","-",1785,"23","77.61","973","1.83",0,0,549,NA
"867","096240","청담러닝","코스닥","기타서비스",17150,100,131620264650,"2019-06-07","-",20900,"1,096","19.07","8,626","2.42",800,3.83,792,NA
"868","004060","SG세계물산","코스피","유통업",649,4,131373799040,"2019-06-07","-",974,"33","29.52","973","1",0,0,1545,NA
"869","002450","삼익악기","코스피","기타제조",1450,15,131269826750,"2019-06-07","-",1940,"162","11.98","2,333","0.83",50,2.58,1468,NA
